mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
270,-353.149,0.5682657,0.08856089,0.4317343,0,0,0,4.279835e-05 days
271,-352.9971,0.5698529,0.08823529,0.4301471,0,0,0,4.295641e-05 days
272,-353.2745,0.5714286,0.09157509,0.4285714,0,0,0,4.310998e-05 days
273,-353.2745,0.5693431,0.09124088,0.4306569,0,0,0,4.326842e-05 days
274,-352.6767,0.5709091,0.09090909,0.4290909,0,0,0,4.342057e-05 days
275,-352.6767,0.5688406,0.09057971,0.4311594,0,0,0,4.357978e-05 days
276,-352.6767,0.566787,0.09025271,0.433213,0,0,0,4.373201e-05 days
277,-351.6717,0.5683453,0.08992806,0.4316547,0,0,0,4.388738e-05 days
278,-351.5508,0.5698925,0.08960573,0.4301075,0,0,0,4.404524e-05 days
279,-351.5508,0.5678571,0.08928571,0.4321429,0,0,0,4.420493e-05 days
280,-350.3145,0.569395,0.08896797,0.430605,0,0,0,4.435853e-05 days
281,-348.0511,0.570922,0.08865248,0.429078,0,0,0,4.451279e-05 days
282,-347.8929,0.5724382,0.08833922,0.4275618,0,0,0,4.466746e-05 days
283,-347.8929,0.5704225,0.08802817,0.4295775,0,0,0,4.483219e-05 days
284,-347.8992,0.5719298,0.09122807,0.4280702,0,0,0,4.498772e-05 days
285,-347.8992,0.5699301,0.09090909,0.4300699,0,0,0,4.514432e-05 days
286,-347.8992,0.5679443,0.09059233,0.4320557,0,0,0,4.53081e-05 days
287,-347.4488,0.5694444,0.09027778,0.4305556,0,0,0,4.546891e-05 days
288,-346.7777,0.5709343,0.0899654,0.4290657,0,0,0,4.562324e-05 days
289,-347.6173,0.5724138,0.09310345,0.4275862,0,0,0,4.577845e-05 days
290,-347.6173,0.5704467,0.09278351,0.4295533,0,0,0,4.593239e-05 days
291,-347.3411,0.5719178,0.09246575,0.4280822,0,0,0,4.608552e-05 days
292,-344.0495,0.5733788,0.09215017,0.4266212,0,0,0,4.624169e-05 days
293,-344.6283,0.5748299,0.0952381,0.4251701,0,0,0,4.63943e-05 days
294,-343.8532,0.5762712,0.09491525,0.4237288,0,0,0,4.654923e-05 days
295,-342.5192,0.5777027,0.09459459,0.4222973,0,0,0,4.670367e-05 days
296,-342.2017,0.5791246,0.09427609,0.4208754,0,0,0,4.686154e-05 days
297,-342.0312,0.5805369,0.09395973,0.4194631,0,0,0,4.701507e-05 days
298,-340.3954,0.5819398,0.09364548,0.4180602,0,0,0,4.716766e-05 days
299,-338.4633,0.5833333,0.09333333,0.4166667,0,0,0,4.732659e-05 days
300,-336.9919,0.5847176,0.09302326,0.4152824,0,0,0,4.748009e-05 days
301,-336.9919,0.5827815,0.09271523,0.4172185,0,0,0,4.76322e-05 days
302,-337.3709,0.5841584,0.09570957,0.4158416,0,0,0,4.779414e-05 days
303,-337.3709,0.5822368,0.09539474,0.4177632,0,0,0,4.794888e-05 days
304,-337.3709,0.5803279,0.09508197,0.4196721,0,0,0,4.811632e-05 days
305,-337.3709,0.5784314,0.09477124,0.4215686,0,0,0,4.827697e-05 days
306,-337.3709,0.5765472,0.09446254,0.4234528,0,0,0,4.843374e-05 days
307,-335.7681,0.5779221,0.09415584,0.4220779,0,0,0,4.860017e-05 days
308,-335.7681,0.5760518,0.09385113,0.4239482,0,0,0,4.875464e-05 days
309,-335.075,0.5774194,0.09354839,0.4225806,0,0,0,4.89084e-05 days
310,-332.7584,0.5787781,0.09324759,0.4212219,0,0,0,4.907115e-05 days
311,-332.7584,0.5769231,0.09294872,0.4230769,0,0,0,4.922705e-05 days
312,-332.3947,0.5782748,0.09265176,0.4217252,0,0,0,4.938771e-05 days
313,-331.5538,0.5796178,0.09235669,0.4203822,0,0,0,4.954162e-05 days
314,-330.989,0.5809524,0.09206349,0.4190476,0,0,0,4.96966e-05 days
315,-330.7875,0.5822785,0.09177215,0.4177215,0,0,0,4.986055e-05 days
316,-330.7875,0.5804416,0.09148265,0.4195584,0,0,0,5.001528e-05 days
317,-330.7875,0.5786164,0.09119497,0.4213836,0,0,0,5.016755e-05 days
318,-330.7875,0.5768025,0.09090909,0.4231975,0,0,0,5.032307e-05 days
319,-331.484,0.578125,0.09375,0.421875,0,0,0,5.048488e-05 days
320,-331.484,0.576324,0.09345794,0.423676,0,0,0,5.064506e-05 days
321,-330.1707,0.5776398,0.0931677,0.4223602,0,0,0,5.080024e-05 days
322,-328.7975,0.5789474,0.09287926,0.4210526,0,0,0,5.095311e-05 days
323,-328.7975,0.5771605,0.09259259,0.4228395,0,0,0,5.110942e-05 days
324,-328.7975,0.5753846,0.09230769,0.4246154,0,0,0,5.126476e-05 days
325,-328.7975,0.5736196,0.09202454,0.4263804,0,0,0,5.141844e-05 days
326,-328.7975,0.5718654,0.09174312,0.4281346,0,0,0,5.157292e-05 days
327,-328.7975,0.570122,0.09146341,0.429878,0,0,0,5.172862e-05 days
328,-328.7975,0.5683891,0.09118541,0.4316109,0,0,0,5.188056e-05 days
329,-329.1731,0.569697,0.09393939,0.430303,0,0,0,5.204226e-05 days
330,-329.1731,0.5679758,0.09365559,0.4320242,0,0,0,5.220011e-05 days
331,-329.1731,0.5662651,0.09337349,0.4337349,0,0,0,5.236775e-05 days
332,-329.5871,0.5675676,0.0960961,0.4324324,0,0,0,5.252377e-05 days
333,-328.518,0.5688623,0.09580838,0.4311377,0,0,0,5.26768e-05 days
