mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
275,-1578.572,0.4528986,0.1449275,0.5471014,0,0,0,8.572989e-05 days
276,-1578.572,0.4512635,0.1444043,0.5487365,0,0,0,8.603149e-05 days
277,-1578.572,0.4496403,0.1438849,0.5503597,0,0,0,8.633338e-05 days
278,-1578.572,0.4480287,0.1433692,0.5519713,0,0,0,8.663203e-05 days
279,-1578.572,0.4464286,0.1428571,0.5535714,0,0,0,8.693158e-05 days
280,-1578.572,0.4448399,0.1423488,0.5551601,0,0,0,8.723004e-05 days
281,-1578.572,0.4432624,0.141844,0.5567376,0,0,0,8.753185e-05 days
282,-1578.572,0.4416961,0.1413428,0.5583039,0,0,0,8.782988e-05 days
283,-1578.572,0.4401408,0.1408451,0.5598592,0,0,0,8.813339e-05 days
284,-1578.572,0.4385965,0.1403509,0.5614035,0,0,0,8.84309e-05 days
285,-1578.572,0.4370629,0.1398601,0.5629371,0,0,0,8.873121e-05 days
286,-1578.572,0.4355401,0.1393728,0.5644599,0,0,0,8.903091e-05 days
287,-1578.572,0.4340278,0.1388889,0.5659722,0,0,0,8.932686e-05 days
288,-1578.572,0.432526,0.1384083,0.567474,0,0,0,8.962547e-05 days
289,-1583.195,0.4344828,0.1413793,0.5655172,0,0,0,8.992687e-05 days
290,-1580.442,0.4364261,0.1408935,0.5635739,0,0,0,9.02273e-05 days
291,-1580.152,0.4383562,0.140411,0.5616438,0,0,0,9.053211e-05 days
292,-1580.152,0.4368601,0.1399317,0.5631399,0,0,0,9.085026e-05 days
293,-1580.152,0.4353741,0.1394558,0.5646259,0,0,0,9.115599e-05 days
294,-1580.152,0.4338983,0.1389831,0.5661017,0,0,0,9.145783e-05 days
295,-1580.824,0.4358108,0.1418919,0.5641892,0,0,0,9.17657e-05 days
296,-1580.824,0.4343434,0.1414141,0.5656566,0,0,0,9.207131e-05 days
297,-1580.824,0.4328859,0.1409396,0.5671141,0,0,0,9.236951e-05 days
298,-1580.628,0.4347826,0.1404682,0.5652174,0,0,0,9.266763e-05 days
299,-1578.902,0.4366667,0.14,0.5633333,0,0,0,9.29721e-05 days
300,-1578.902,0.4352159,0.1395349,0.5647841,0,0,0,9.327007e-05 days
301,-1578.902,0.4337748,0.1390728,0.5662252,0,0,0,9.357593e-05 days
302,-1578.902,0.4323432,0.1386139,0.5676568,0,0,0,9.38748e-05 days
303,-1578.902,0.4309211,0.1381579,0.5690789,0,0,0,9.417302e-05 days
304,-1577.569,0.4327869,0.1377049,0.5672131,0,0,0,9.448513e-05 days
305,-1577.569,0.4313725,0.1372549,0.5686275,0,0,0,9.479152e-05 days
306,-1577.569,0.4299674,0.1368078,0.5700326,0,0,0,9.50921e-05 days
307,-1577.614,0.4318182,0.1396104,0.5681818,0,0,0,9.539698e-05 days
308,-1576.729,0.433657,0.1391586,0.566343,0,0,0,9.570792e-05 days
309,-1578.815,0.4354839,0.1419355,0.5645161,0,0,0,9.600831e-05 days
310,-1578.815,0.4340836,0.1414791,0.5659164,0,0,0,9.631618e-05 days
311,-1578.815,0.4326923,0.1410256,0.5673077,0,0,0,9.662178e-05 days
312,-1578.815,0.4313099,0.1405751,0.5686901,0,0,0,9.692383e-05 days
313,-1578.815,0.4299363,0.1401274,0.5700637,0,0,0,9.722654e-05 days
314,-1578.815,0.4285714,0.1396825,0.5714286,0,0,0,9.752594e-05 days
315,-1578.304,0.4303797,0.1392405,0.5696203,0,0,0,9.783038e-05 days
316,-1578.289,0.4321767,0.1388013,0.5678233,0,0,0,9.812926e-05 days
317,-1575.059,0.4339623,0.1383648,0.5660377,0,0,0,9.843351e-05 days
318,-1575.059,0.4326019,0.137931,0.5673981,0,0,0,9.873914e-05 days
319,-1575.059,0.43125,0.1375,0.56875,0,0,0,9.90463e-05 days
320,-1574.565,0.4330218,0.1370717,0.5669782,0,0,0,9.935067e-05 days
321,-1574.565,0.431677,0.136646,0.568323,0,0,0,9.965593e-05 days
322,-1574.565,0.4303406,0.1362229,0.5696594,0,0,0,9.996135e-05 days
323,-1574.565,0.4290123,0.1358025,0.5709877,0,0,0,0.0001002683 days
324,-1574.565,0.4276923,0.1353846,0.5723077,0,0,0,0.0001005751 days
325,-1574.565,0.4263804,0.1349693,0.5736196,0,0,0,0.0001009231 days
326,-1574.565,0.4250765,0.1345566,0.5749235,0,0,0,0.0001013184 days
327,-1574.565,0.4237805,0.1341463,0.5762195,0,0,0,0.0001016814 days
328,-1574.565,0.4224924,0.1337386,0.5775076,0,0,0,0.0001019975 days
329,-1574.565,0.4212121,0.1333333,0.5787879,0,0,0,0.0001023434 days
330,-1574.565,0.4199396,0.1329305,0.5800604,0,0,0,0.0001026793 days
331,-1574.565,0.4186747,0.1325301,0.5813253,0,0,0,0.0001029999 days
332,-1574.565,0.4174174,0.1321321,0.5825826,0,0,0,0.0001033609 days
