29200	0.276 -0.3104 -0.3288 1.194 0.04196 1.171 -1.658 0.7942 -0.1981 0.8325 -1.282	1.153 0.7086 0.7121 -0.445 -0.8556 -0.3444 -0.4193 -1.374 -0.03517 0.8115 -1.686	0.8526 0.3894 -0.5407 0.9098 0.5417 0.3881 -0.3301 -0.6484 0.2944 2.188 -0.5104	-0.4381 0.6261 -0.002531 -0.4663 0.5419 0.07418 1.306 -1.054 -0.08885 2.799 1.133	1.907 -0.2823 0.8938 -1.295 -0.2468 0.532 -0.2466 0.4321 0.6423 0.9177 0.2744	0.3871 -1.895 -0.7327 1.505 -3.521 1.169 2.503 -2.437 -4.28 0.3695 3.996	-0.08121 -0.5261 0.596 0.9563 -0.2234 -0.02173 0.246 0.9411 1.276 1.348 -0.07409	-0.9578 -1.368 -1.166 1.693 -0.07629 -2.627 -0.7927 0.5489 0.4361 -0.0902 -2.475	1.484 -0.495 -0.1386 -0.6247 -0.457 1.354 -0.5313 1.404 -1.163 1.347 0.7676	0.7627 -0.1013 0.5258 0.5326 0.3698 0.1734 -0.03209 2.446 -0.6712 -0.9931 0.4075	1.063 0.9737 0.5276 -0.5586 -2.631 0.6101 -0.6448 -1.45 0.271 -0.5839 -0.2836
29300	0.2414 -0.3292 -0.3498 1.198 0.0212 1.046 -1.693 0.8618 -0.2131 0.8122 -1.191	1.073 0.6376 0.7166 -0.5434 -0.8335 -0.3432 -0.3181 -1.334 -0.005286 0.8095 -1.658	0.8547 0.2921 -0.5572 1.059 0.5796 0.4635 -0.3643 -0.7007 0.3351 2.219 -0.5283	-0.4685 0.5254 -0.06691 -0.4773 0.5789 0.1539 1.217 -1.11 0.05353 2.812 1.096	1.862 -0.251 0.8218 -1.244 -0.2965 0.554 -0.2623 0.416 0.6163 0.8665 0.1626	0.5725 -1.911 -0.7679 1.605 -3.617 1.202 2.447 -2.345 -4.439 0.3106 3.925	-0.151 -0.6083 0.4526 0.9548 -0.02557 -0.04513 0.2289 0.9925 1.346 1.26 -0.1692	-0.9698 -1.313 -1.229 1.704 -0.05568 -2.61 -0.7844 0.5006 0.567 -0.1044 -2.438	1.476 -0.5107 -0.09514 -0.5201 -0.5065 1.454 -0.4508 1.297 -1.098 1.341 0.8313	0.7826 -0.00492 0.6027 0.5403 0.2554 0.2016 -0.1324 2.613 -0.8347 -1.183 0.3801	1.09 0.9393 0.4438 -0.7083 -2.494 0.5516 -0.6806 -1.486 0.1453 -0.5929 -0.3039
29400	0.1476 -0.288 -0.4196 1.173 0.00187 1.077 -1.794 0.8536 -0.2523 0.8212 -1.083	1.043 0.592 0.7626 -0.5359 -0.811 -0.4257 -0.304 -1.291 0.1109 0.9286 -1.695	0.9135 0.3045 -0.5071 1.082 0.6275 0.5841 -0.3549 -0.7229 0.3569 2.227 -0.4523	-0.403 0.58 -0.09759 -0.5188 0.5545 0.132 1.232 -1.13 0.005236 2.766 1.151	1.843 -0.2365 0.8313 -1.156 -0.3894 0.523 -0.2546 0.367 0.5355 0.8352 0.1212	0.6049 -1.88 -0.7605 1.507 -3.687 1.122 2.433 -2.302 -4.513 0.2975 3.84	-0.2182 -0.5715 0.4499 0.9797 0.03795 0.001493 0.2517 0.998 1.339 1.258 -0.1859	-1.024 -1.303 -1.347 1.708 0.0009859 -2.593 -0.832 0.4391 0.6359 -0.07006 -2.46	1.443 -0.5678 -0.1117 -0.552 -0.5258 1.408 -0.5363 1.311 -1.235 1.338 0.8129	0.8009 -0.03772 0.6089 0.5073 0.2566 0.1863 -0.176 2.599 -0.8352 -1.188 0.3825	1.161 0.9809 0.4443 -0.6889 -2.505 0.5661 -0.7624 -1.494 0.07144 -0.5916 -0.269
29500	0.1265 -0.2924 -0.3142 1.086 0.1913 1.1 -1.784 0.714 -0.1767 0.8577 -1.033	0.997 0.6417 0.7418 -0.3493 -0.8089 -0.2868 -0.2083 -1.404 -0.04511 0.9828 -1.682	0.8235 0.2891 -0.7205 1.129 0.5338 0.7327 -0.4148 -0.6799 0.6007 2.272 -0.4056	-0.3494 0.5989 -0.1823 -0.4769 0.5731 0.01144 1.271 -1.225 -0.07682 2.885 1.106	1.807 -0.2657 0.5851 -1.291 -0.4735 0.5283 -0.2395 0.5108 0.5533 0.6427 0.0521	0.7524 -1.968 -0.7952 1.543 -3.8 1.178 2.175 -2.289 -4.502 0.2706 3.825	-0.2463 -0.5496 0.3322 0.9343 0.05997 -0.06943 0.1287 1.105 1.275 1.34 -0.07606	-1.003 -1.414 -1.333 1.613 0.02213 -2.538 -0.8354 0.4318 0.5101 0.1052 -2.311	1.416 -0.5047 -0.1919 -0.6624 -0.3178 1.516 -0.3498 1.469 -1.371 1.343 0.4608	0.8147 -0.1229 0.584 0.6282 0.09673 0.05419 -0.2903 2.609 -0.8498 -1.294 0.4223	1.099 0.8714 0.3576 -0.7321 -2.483 0.5582 -0.647 -1.295 0.2136 -0.4843 -0.3933
29600	0.1757 -0.2854 -0.2249 1.143 0.1083 1.112 -1.758 0.7211 -0.2019 0.8517 -0.9779	1.058 0.7008 0.7016 -0.3486 -0.806 -0.3108 -0.1979 -1.347 -0.07038 1.086 -1.75	0.8063 0.3384 -0.7481 1.163 0.5599 0.7783 -0.4 -0.7728 0.5705 2.316 -0.4332	-0.3394 0.5656 -0.163 -0.4887 0.5916 0.01491 1.244 -1.229 -0.08884 2.829 1.07	1.793 -0.31 0.6053 -1.226 -0.4759 0.51 -0.1853 0.5106 0.536 0.5652 -0.01292	0.6845 -2.046 -0.7171 1.522 -3.848 1.121 2.281 -2.212 -4.484 0.1527 3.849	-0.25 -0.5101 0.2359 0.9296 0.0467 -0.08361 0.1869 1.104 1.308 1.393 -0.148	-1.041 -1.503 -1.356 1.702 -0.06073 -2.563 -0.8911 0.4158 0.5602 0.1032 -2.339	1.363 -0.4793 -0.1785 -0.7145 -0.298 1.515 -0.4201 1.484 -1.383 1.276 0.4536	0.8378 -0.02793 0.6664 0.6098 0.1296 0.08316 -0.3252 2.639 -0.7393 -1.364 0.4316	1.017 0.9401 0.2846 -0.7908 -2.543 0.5501 -0.6489 -1.223 0.2917 -0.4425 -0.3709
29700	0.1676 -0.2937 -0.2654 1.175 0.07221 1.092 -1.808 0.6996 -0.1618 0.843 -0.9377	1.075 0.7282 0.7113 -0.3695 -0.8059 -0.3291 -0.1903 -1.37 -0.03337 1.088 -1.772	0.7991 0.3717 -0.7265 1.192 0.5673 0.792 -0.3908 -0.7811 0.5964 2.342 -0.4297	-0.3392 0.5648 -0.1918 -0.4672 0.5653 0.007013 1.229 -1.268 -0.09599 2.793 1.065	1.816 -0.322 0.6011 -1.257 -0.4903 0.5137 -0.1706 0.5476 0.5158 0.5749 -0.0006763	0.6965 -2.014 -0.6974 1.497 -3.85 1.081 2.281 -2.22 -4.435 0.1725 3.839	-0.2406 -0.548 0.2254 0.8809 0.0205 -0.1343 0.2009 1.103 1.323 1.396 -0.1488	-1.066 -1.553 -1.373 1.658 -0.04625 -2.539 -0.9007 0.3726 0.5778 0.1099 -2.377	1.364 -0.4552 -0.2233 -0.7124 -0.2626 1.534 -0.4616 1.477 -1.372 1.281 0.4713	0.8345 0.003326 0.645 0.5857 0.1664 0.08129 -0.3287 2.644 -0.7511 -1.404 0.4413	1.022 0.9473 0.2564 -0.7898 -2.534 0.5156 -0.6277 -1.202 0.2907 -0.4526 -0.3325
29800	0.1669 -0.3086 -0.289 1.199 0.03022 1.053 -1.788 0.6854 -0.1316 0.756 -0.8117	1.005 0.6249 0.6579 -0.3928 -0.9207 -0.3656 -0.3132 -1.401 -0.08766 1.137 -1.558	0.8782 0.475 -0.7216 1.184 0.543 0.8884 -0.5522 -0.7904 0.7916 2.346 -0.4679	-0.01576 0.3276 -0.1367 -0.5072 0.6709 -0.2023 1.474 -1.145 -0.03238 2.649 1.14	1.912 -0.3529 0.5092 -1.495 -0.4383 0.5771 -0.3102 0.6703 0.3886 0.7487 0.1739	0.6981 -2.006 -0.7053 1.412 -3.852 1.118 2.273 -2.321 -4.397 0.3917 3.768	-0.2086 -0.5853 0.171 0.9327 -0.02812 -0.07463 0.2243 1.238 1.273 1.547 -0.1442	-1.185 -1.466 -1.463 1.656 -0.08141 -2.711 -0.934 0.4143 0.5504 0.1246 -2.432	1.388 -0.3399 -0.06355 -0.5177 -0.276 1.421 -0.4594 1.356 -1.37 1.347 0.3136	0.9434 -0.1191 0.6867 0.654 0.2144 0.2223 -0.3464 2.652 -0.7842 -1.492 0.4557	1.106 1.033 0.2267 -0.8521 -2.651 0.6595 -0.8126 -1.204 0.2026 -0.513 -0.3981
29900	0.1777 -0.2975 -0.3055 1.154 0.05009 1.011 -1.781 0.6933 -0.08637 0.7897 -0.8191	1.008 0.6189 0.6764 -0.3819 -0.9325 -0.3263 -0.3083 -1.418 -0.1126 1.178 -1.573	0.9046 0.4806 -0.7214 1.163 0.5599 0.9078 -0.5382 -0.797 0.7689 2.324 -0.4399	-0.02221 0.3231 -0.1088 -0.5019 0.6993 -0.2089 1.49 -1.144 -0.04698 2.667 1.145	1.934 -0.3231 0.4856 -1.517 -0.4561 0.6014 -0.2998 0.6404 0.3812 0.7753 0.1395	0.7108 -2.001 -0.7257 1.405 -3.816 1.084 2.262 -2.354 -4.411 0.3717 3.731	-0.1863 -0.6029 0.1607 0.9144 -0.05775 -0.0843 0.2101 1.252 1.274 1.574 -0.1689	-1.179 -1.485 -1.462 1.664 -0.07391 -2.682 -0.953 0.3591 0.5534 0.1189 -2.43	1.377 -0.3425 -0.1019 -0.5662 -0.2948 1.415 -0.4508 1.371 -1.374 1.361 0.3543	0.9359 -0.1262 0.6968 0.6643 0.2425 0.2241 -0.3374 2.608 -0.756 -1.482 0.4941	1.096 1.075 0.1744 -0.8172 -2.659 0.6973 -0.805 -1.204 0.2166 -0.4761 -0.3758
30000	0.1579 -0.3459 -0.3552 1.122 0.05667 1.115 -1.798 0.7425 -0.06932 0.6405 -0.8923	1.125 0.6023 0.7573 -0.3193 -0.9734 -0.3401 -0.2324 -1.326 -0.2054 1.166 -1.711	0.8068 0.49 -0.7483 1.075 0.5443 0.8341 -0.5455 -0.8872 0.7751 2.399 -0.4278	-0.1549 0.2529 0.006725 -0.4908 0.7377 -0.3176 1.5 -1.182 -0.0722 2.642 1.221	1.993 -0.3279 0.6435 -1.523 -0.4822 0.5624 -0.3393 0.5844 0.3626 0.7913 0.1137	0.7584 -2.077 -0.7282 1.514 -3.707 1.212 2.246 -2.433 -4.341 0.3253 3.748	-0.127 -0.5475 0.1945 0.8615 -0.1628 -0.008307 0.1445 1.214 1.266 1.548 -0.1492	-1.119 -1.479 -1.584 1.724 -0.116 -2.652 -1.007 0.3181 0.5543 0.04642 -2.436	1.429 -0.3122 -0.1692 -0.7419 -0.4185 1.519 -0.5669 1.408 -1.304 1.498 0.4138	0.9007 -0.07081 0.6495 0.6925 0.2304 0.1993 -0.3479 2.627 -0.6383 -1.398 0.5693	0.9829 1.091 0.2251 -0.856 -2.75 0.7071 -0.8448 -1.208 0.1724 -0.5171 -0.4397
30100	0.1969 -0.3276 -0.4378 1.031 0.1085 1.095 -1.818 0.6846 -0.0349 0.6335 -0.9917	1.132 0.6025 0.6952 -0.3524 -0.8655 -0.3285 -0.1736 -1.336 -0.2824 1.151 -1.633	0.8196 0.5636 -0.7577 1.064 0.5111 0.7738 -0.5739 -0.9527 0.776 2.364 -0.5516	-0.09628 0.3129 0.05538 -0.5352 0.7278 -0.3632 1.439 -1.166 -0.1312 2.675 1.213	2.002 -0.3872 0.6556 -1.481 -0.5011 0.6491 -0.3413 0.6736 0.3662 0.8174 -0.0003718	0.7698 -2.094 -0.814 1.564 -3.763 1.256 2.317 -2.307 -4.276 0.3417 3.712	-0.1558 -0.4021 0.2957 0.8885 -0.2828 -0.1023 0.122 1.259 1.258 1.545 -0.1177	-1.13 -1.383 -1.607 1.741 -0.1538 -2.729 -0.9993 0.2287 0.4847 0.1041 -2.42	1.472 -0.2097 -0.02407 -0.741 -0.3174 1.5 -0.5487 1.436 -1.178 1.557 0.4226	0.8621 -0.06471 0.6042 0.7096 0.3327 0.1799 -0.3107 2.604 -0.5717 -1.352 0.5685	1.02 1.057 0.2034 -0.8736 -2.752 0.7758 -0.8467 -1.212 0.2494 -0.4588 -0.3419
30200	0.2049 -0.3539 -0.3091 1.048 0.1168 0.9484 -1.778 0.676 -0.04106 0.5734 -1.058	1.058 0.5399 0.85 -0.2836 -0.7939 -0.3571 -0.2927 -1.446 -0.2511 1.214 -1.655	0.8698 0.5724 -0.739 1.121 0.4978 0.7707 -0.545 -1.002 0.7992 2.421 -0.6198	-0.02872 0.3126 -0.02766 -0.4731 0.7473 -0.4079 1.371 -1.141 -0.1321 2.654 1.173	1.927 -0.2434 0.7251 -1.472 -0.594 0.6099 -0.322 0.6878 0.3744 0.78 -0.003781	0.7921 -2.203 -0.7905 1.602 -3.796 1.256 2.388 -2.367 -4.192 0.3762 3.775	-0.1387 -0.4262 0.4322 0.873 -0.1927 -0.1419 0.1223 1.216 1.294 1.616 -0.05429	-1.131 -1.316 -1.599 1.767 -0.2437 -2.721 -0.8897 0.2904 0.4186 0.1908 -2.39	1.372 -0.2798 -0.06191 -0.8826 -0.4099 1.458 -0.6599 1.364 -1.2 1.391 0.3403	0.8301 -0.003961 0.6565 0.7046 0.2727 0.165 -0.3233 2.54 -0.6285 -1.352 0.5734	1.216 1.059 0.2217 -0.8754 -2.75 0.6361 -0.7433 -1.213 0.3107 -0.3971 -0.3706
30300	0.1984 -0.3279 -0.269 1.022 0.1509 0.9684 -1.795 0.6851 -0.03211 0.5618 -1.017	1.043 0.5268 0.8653 -0.2116 -0.8118 -0.386 -0.3025 -1.465 -0.2372 1.188 -1.713	0.8815 0.59 -0.7369 1.143 0.5102 0.8335 -0.5437 -1.009 0.8069 2.441 -0.6481	-0.0205 0.322 -0.02363 -0.5009 0.7406 -0.3998 1.342 -1.154 -0.09437 2.675 1.165	1.949 -0.2527 0.7121 -1.531 -0.5539 0.6163 -0.3099 0.7166 0.372 0.77 0.002664	0.7948 -2.168 -0.7779 1.604 -3.807 1.242 2.381 -2.342 -4.194 0.3895 3.782	-0.1308 -0.4303 0.3931 0.8878 -0.2216 -0.1731 0.1094 1.221 1.284 1.64 -0.1059	-1.168 -1.315 -1.618 1.781 -0.2283 -2.72 -0.8925 0.2743 0.4033 0.1778 -2.41	1.356 -0.28 -0.06376 -0.8711 -0.3758 1.467 -0.66 1.389 -1.195 1.385 0.3077	0.8328 -0.02137 0.6373 0.6996 0.2489 0.15 -0.3209 2.562 -0.6579 -1.339 0.5712	1.256 1.101 0.2437 -0.8899 -2.781 0.6273 -0.7165 -1.24 0.2834 -0.3508 -0.3933
30400	0.2031 -0.3263 -0.2662 0.9986 0.1753 0.9702 -1.816 0.6401 -0.08787 0.5942 -0.9811	1.035 0.5133 0.8578 -0.194 -0.7737 -0.3803 -0.303 -1.467 -0.2579 1.154 -1.744	0.8927 0.5965 -0.7351 1.17 0.5277 0.8479 -0.5123 -0.9708 0.7553 2.478 -0.6697	0.02111 0.3261 -0.01578 -0.5114 0.7698 -0.3893 1.313 -1.138 -0.05866 2.629 1.199	1.934 -0.2495 0.733 -1.526 -0.5463 0.6258 -0.29 0.7173 0.3264 0.7797 -0.0108	0.7979 -2.133 -0.7755 1.621 -3.809 1.216 2.401 -2.351 -4.193 0.3754 3.768	-0.1865 -0.4364 0.3871 0.8825 -0.197 -0.2225 0.1112 1.218 1.293 1.591 -0.1287	-1.186 -1.306 -1.62 1.759 -0.2324 -2.746 -0.9227 0.2621 0.3733 0.1573 -2.371	1.353 -0.2362 -0.06382 -0.8857 -0.3982 1.448 -0.6354 1.41 -1.214 1.405 0.3037	0.8802 0.006075 0.6181 0.7461 0.2273 0.1362 -0.3046 2.528 -0.6585 -1.35 0.562	1.28 1.066 0.2605 -0.8647 -2.788 0.6577 -0.7446 -1.245 0.2598 -0.3914 -0.3903
30500	0.2075 -0.3338 -0.2972 0.9598 0.1582 0.9567 -1.859 0.64 -0.08796 0.5827 -0.9439	1.077 0.4981 0.8157 -0.1706 -0.7815 -0.3217 -0.3071 -1.481 -0.2305 1.183 -1.76	0.862 0.596 -0.7546 1.168 0.5236 0.7967 -0.5126 -0.9907 0.7447 2.446 -0.6831	-0.02711 0.3221 -0.01651 -0.5548 0.7526 -0.4263 1.322 -1.099 -0.02342 2.701 1.212	1.89 -0.2337 0.716 -1.513 -0.5551 0.6326 -0.2903 0.7488 0.3385 0.7725 0.03244	0.7907 -2.13 -0.7386 1.565 -3.786 1.218 2.386 -2.351 -4.173 0.3448 3.717	-0.2163 -0.4656 0.3847 0.8892 -0.2098 -0.2057 0.07593 1.189 1.313 1.605 -0.08757	-1.182 -1.302 -1.63 1.771 -0.2582 -2.746 -0.9252 0.2572 0.3502 0.1857 -2.348	1.355 -0.2143 -0.06287 -0.8403 -0.4309 1.457 -0.6103 1.393 -1.228 1.39 0.2877	0.8775 0.01755 0.6136 0.7603 0.1997 0.1465 -0.2853 2.535 -0.6594 -1.369 0.5697	1.307 1.063 0.2486 -0.8952 -2.801 0.6507 -0.7554 -1.233 0.2913 -0.3585 -0.4233
30600	0.2885 -0.3971 -0.3244 0.8964 0.1093 0.9678 -1.906 0.5814 -0.09552 0.5521 -0.9078	1.101 0.5208 0.7807 -0.1183 -0.7661 -0.3312 -0.4048 -1.465 -0.2277 1.2 -1.806	0.8861 0.6027 -0.7591 1.145 0.5291 0.7847 -0.5054 -0.9725 0.6875 2.444 -0.6479	0.02962 0.3278 0.03435 -0.5722 0.7826 -0.3817 1.357 -1.023 -0.09607 2.709 1.152	1.928 -0.221 0.7543 -1.559 -0.5245 0.6872 -0.3332 0.7645 0.4017 0.7298 0.02409	0.7982 -2.108 -0.7092 1.503 -3.75 1.279 2.389 -2.388 -4.16 0.3412 3.733	-0.2154 -0.4199 0.3474 0.809 -0.1986 -0.201 0.07666 1.135 1.279 1.59 -0.06558	-1.16 -1.233 -1.629 1.853 -0.2806 -2.675 -0.9251 0.2734 0.3666 0.08032 -2.298	1.374 -0.2215 -0.06763 -0.7777 -0.4057 1.469 -0.5644 1.427 -1.292 1.469 0.302	0.7684 0.07575 0.6115 0.8205 0.2307 0.2078 -0.2717 2.644 -0.7166 -1.341 0.554	1.288 1.055 0.2633 -0.8998 -2.848 0.666 -0.7195 -1.202 0.1978 -0.398 -0.4419
30700	0.289 -0.3737 -0.2072 0.9187 0.2172 0.9957 -1.979 0.7156 -0.1079 0.6004 -0.8845	1.086 0.547 0.8435 -0.1127 -0.838 -0.377 -0.4116 -1.473 -0.2314 1.323 -1.855	0.9688 0.6489 -0.7471 1.112 0.5186 0.7683 -0.5256 -0.9871 0.5817 2.355 -0.7047	0.08853 0.2499 0.02998 -0.5914 0.6005 -0.2609 1.345 -0.9706 -0.08068 2.838 1.078	2.074 -0.1013 0.6763 -1.51 -0.4441 0.6421 -0.2712 0.8438 0.4106 0.7807 -0.007674	0.6821 -2.191 -0.795 1.506 -3.627 1.22 2.508 -2.394 -4.111 0.2293 3.812	-0.1718 -0.4356 0.2735 0.7475 -0.06853 -0.193 0.000426 1.218 1.135 1.559 -0.07573	-1.039 -1.271 -1.612 1.851 -0.2437 -2.577 -0.9843 0.1958 0.4238 0.1241 -2.446	1.241 -0.2646 -0.05888 -0.8234 -0.3077 1.553 -0.4971 1.51 -1.244 1.417 0.2668	0.7543 -0.07163 0.5991 0.824 0.2643 0.1786 -0.1913 2.757 -0.7475 -1.354 0.561	1.393 1.151 0.1612 -0.8374 -2.934 0.537 -0.6416 -1.153 0.2319 -0.3934 -0.5208
30800	0.2632 -0.3104 -0.3355 0.9499 0.1029 0.9742 -2.055 0.5278 -0.02277 0.5187 -0.9132	1.088 0.4747 0.6968 0.05599 -0.9224 -0.2018 -0.5948 -1.403 -0.2579 1.317 -1.847	1.048 0.7029 -0.7971 1.126 0.6379 0.6685 -0.5316 -0.9578 0.6406 2.385 -0.7968	-0.03029 0.3569 0.05399 -0.6175 0.6819 -0.3365 1.374 -0.9209 0.008155 2.753 0.9346	2.065 -0.1304 0.6499 -1.474 -0.507 0.6908 -0.2489 0.9607 0.4692 0.7708 -0.01961	0.7326 -2.126 -0.6982 1.643 -3.566 1.123 2.67 -2.488 -4.231 0.09576 3.837	-0.07499 -0.2665 0.1797 0.742 -0.1173 -0.2031 0.07654 1.138 1.104 1.434 -0.11	-0.9671 -1.182 -1.552 1.712 -0.2806 -2.65 -1.067 0.3205 0.4174 0.1493 -2.452	1.342 -0.382 0.02299 -0.6347 -0.2937 1.517 -0.4972 1.734 -1.224 1.349 0.2928	0.721 -0.01067 0.6095 0.9825 0.4326 0.3749 -0.09657 2.773 -0.5693 -1.398 0.6434	1.414 1.146 0.1748 -0.7045 -2.846 0.6141 -0.8505 -1.086 0.2601 -0.4732 -0.5218
30900	0.2838 -0.3727 -0.5367 1.12 -0.09394 0.9609 -1.944 0.7179 -0.04178 0.3659 -0.8158	1.153 0.552 0.7681 0.03581 -0.9647 -0.06417 -0.5882 -1.466 -0.2943 1.178 -1.799	1.05 0.5605 -0.8009 1.157 0.7517 0.7328 -0.5259 -0.9938 0.8466 2.315 -0.7154	-0.02821 0.4194 0.02402 -0.5761 0.6745 -0.3615 1.462 -1.003 -0.0974 2.74 0.8583	2.233 0.05432 0.6283 -1.448 -0.5674 0.6427 -0.314 0.7688 0.502 0.9898 -0.01625	0.6705 -2.143 -0.714 1.656 -3.601 1.183 2.798 -2.361 -4.222 0.09947 3.735	0.07849 -0.2006 0.2023 0.6277 -0.07314 -0.1785 0.118 1.192 1.185 1.358 -0.2422	-1.035 -1.182 -1.458 1.738 -0.1088 -2.596 -1.241 0.2761 0.2051 0.1667 -2.396	1.369 -0.2646 -0.1499 -0.4976 -0.3323 1.631 -0.4054 1.899 -1.181 1.177 0.3026	0.5752 -0.2354 0.6049 1.048 0.4488 0.3482 -0.02251 2.873 -0.5644 -1.514 0.7015	1.404 1.202 0.16 -0.8028 -3.078 0.5908 -0.7623 -1.074 0.3371 -0.4343 -0.6319
31000	0.2227 -0.4218 -0.5184 1.268 -0.05278 1.274 -1.897 0.8909 -0.2956 0.1263 -0.8345	1.162 0.686 0.7662 0.1169 -1.242 -0.1189 -0.6842 -1.453 -0.286 1.193 -1.688	1.194 0.5176 -0.6732 1.114 0.419 0.5429 -0.5323 -1.083 0.9661 2.164 -0.6142	-0.1707 0.373 0.09582 -0.6073 0.5802 -0.1277 1.536 -1.026 -0.1872 2.626 0.7517	2.404 0.1003 0.5744 -1.756 -0.3614 0.4392 -0.3995 0.5923 0.5952 1.032 -0.08985	0.9245 -2.404 -0.8501 1.726 -3.634 1.159 2.824 -2.22 -4.1 0.158 3.671	0.1383 -0.3942 0.06436 0.7766 -0.2214 -0.2404 0.3189 1.058 1.349 1.502 -0.07552	-0.7855 -1.501 -1.362 1.598 -0.1456 -2.454 -1.278 0.3541 0.1217 0.3036 -2.299	1.274 -0.1825 -0.05772 -0.3437 -0.47 1.592 -0.5717 2.139 -1.366 1.429 0.2552	0.6263 -0.01186 0.5406 0.9167 0.4505 0.3815 -0.1287 2.801 -0.4509 -1.399 0.601	1.447 1.183 0.1608 -0.7868 -3.126 0.7695 -0.7866 -1.221 0.214 -0.2151 -0.6185
31100	0.3106 -0.4779 -0.5464 1.171 -0.0735 1.234 -1.788 0.8466 -0.2818 0.1366 -0.8318	1.25 0.6037 0.6877 0.2415 -1.135 0.001119 -0.7151 -1.361 -0.2608 1.301 -1.595	1.1 0.5332 -0.6349 1.024 0.3288 0.6235 -0.5774 -0.9141 0.885 2.065 -0.7812	-0.01864 0.4588 0.3601 -0.6021 0.6942 -0.2155 1.338 -1.139 -0.09921 2.728 0.7064	2.487 -0.02966 0.6531 -1.706 -0.4405 0.5104 -0.5035 0.7544 0.5307 0.8886 0.002225	1.007 -2.407 -0.7114 1.631 -3.5 1.206 2.661 -2.358 -4.142 0.01707 3.705	0.1784 -0.3389 -0.04768 0.7579 -0.3881 -0.1197 0.3525 1.099 1.273 1.379 -0.06047	-0.7327 -1.655 -1.525 1.534 -0.1651 -2.511 -1.299 0.4241 0.06238 0.1779 -2.24	1.307 -0.1062 -0.1994 -0.2583 -0.3527 1.41 -0.6557 2.145 -1.402 1.37 0.2005	0.6467 -0.1566 0.3173 1.043 0.5874 0.3261 -0.1892 2.898 -0.4139 -1.475 0.6893	1.507 1.042 0.06334 -0.7804 -3.17 0.6747 -0.9939 -1.149 0.3135 -0.0736 -0.4046
31200	0.3106 -0.4779 -0.5464 1.171 -0.0735 1.234 -1.788 0.8466 -0.2818 0.1366 -0.8318	1.25 0.6037 0.6877 0.2415 -1.135 0.001119 -0.7151 -1.361 -0.2608 1.301 -1.595	1.1 0.5332 -0.6349 1.024 0.3288 0.6235 -0.5774 -0.9141 0.885 2.065 -0.7812	-0.01864 0.4588 0.3601 -0.6021 0.6942 -0.2155 1.338 -1.139 -0.09921 2.728 0.7064	2.487 -0.02966 0.6531 -1.706 -0.4405 0.5104 -0.5035 0.7544 0.5307 0.8886 0.002225	1.007 -2.407 -0.7114 1.631 -3.5 1.206 2.661 -2.358 -4.142 0.01707 3.705	0.1784 -0.3389 -0.04768 0.7579 -0.3881 -0.1197 0.3525 1.099 1.273 1.379 -0.06047	-0.7327 -1.655 -1.525 1.534 -0.1651 -2.511 -1.299 0.4241 0.06238 0.1779 -2.24	1.307 -0.1062 -0.1994 -0.2583 -0.3527 1.41 -0.6557 2.145 -1.402 1.37 0.2005	0.6467 -0.1566 0.3173 1.043 0.5874 0.3261 -0.1892 2.898 -0.4139 -1.475 0.6893	1.507 1.042 0.06334 -0.7804 -3.17 0.6747 -0.9939 -1.149 0.3135 -0.0736 -0.4046
31300	0.3045 -0.4243 -0.4577 1.164 -0.06763 1.171 -1.804 0.8206 -0.2799 0.1198 -0.8444	1.29 0.6138 0.6516 0.2614 -1.146 -0.006005 -0.6946 -1.393 -0.2596 1.312 -1.62	1.018 0.5564 -0.6777 1.042 0.3675 0.599 -0.5541 -0.9802 0.9019 2.087 -0.7896	-0.04108 0.4793 0.4194 -0.5526 0.7183 -0.1536 1.29 -1.125 -0.05199 2.707 0.6464	2.509 -0.027 0.6669 -1.702 -0.5212 0.5042 -0.469 0.7802 0.6283 0.9243 -0.03404	0.9799 -2.458 -0.6881 1.654 -3.603 1.271 2.64 -2.353 -4.137 0.001687 3.687	0.2369 -0.319 0.02312 0.7526 -0.3962 -0.1199 0.3477 1.133 1.373 1.4 0.0691	-0.6613 -1.668 -1.541 1.534 -0.1404 -2.532 -1.315 0.4237 0.04626 0.1568 -2.319	1.365 -0.03512 -0.2085 -0.2467 -0.4178 1.413 -0.7328 2.169 -1.457 1.353 0.2564	0.673 -0.13 0.346 1.062 0.5787 0.3839 -0.1347 2.893 -0.3524 -1.501 0.694	1.498 1.015 0.0318 -0.7993 -3.181 0.7171 -0.9476 -1.098 0.3467 -0.01158 -0.4183
