mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
275,-143.9448,0.8297101,0.3115942,0.1702899,0,0,0,4.841291e-05 days
276,-143.9475,0.8303249,0.3140794,0.1696751,0,0,0,4.858826e-05 days
277,-143.8702,0.8309353,0.3129496,0.1690647,0,0,0,4.876131e-05 days
278,-143.8935,0.8315412,0.3154122,0.1684588,0,0,0,4.895012e-05 days
279,-143.7713,0.8321429,0.3142857,0.1678571,0,0,0,4.912153e-05 days
280,-144.0703,0.8327402,0.316726,0.1672598,0,0,0,4.930044e-05 days
281,-144.0703,0.8297872,0.3156028,0.1702128,0,0,0,4.947944e-05 days
282,-143.8969,0.8303887,0.3144876,0.1696113,0,0,0,4.964627e-05 days
283,-143.8823,0.8309859,0.3133803,0.1690141,0,0,0,4.981331e-05 days
284,-143.8099,0.8315789,0.3122807,0.1684211,0,0,0,4.999438e-05 days
285,-143.8099,0.8286713,0.3111888,0.1713287,0,0,0,5.015424e-05 days
286,-143.6388,0.8292683,0.3101045,0.1707317,0,0,0,5.031583e-05 days
287,-143.6388,0.8263889,0.3090278,0.1736111,0,0,0,5.047631e-05 days
288,-143.5417,0.8269896,0.3079585,0.1730104,0,0,0,5.062939e-05 days
289,-143.5412,0.8275862,0.3068966,0.1724138,0,0,0,5.079949e-05 days
290,-143.5617,0.8281787,0.3092784,0.1718213,0,0,0,5.096802e-05 days
291,-143.5727,0.8287671,0.3116438,0.1712329,0,0,0,5.112597e-05 days
292,-143.549,0.8293515,0.3105802,0.1706485,0,0,0,5.132834e-05 days
293,-143.543,0.829932,0.3095238,0.170068,0,0,0,5.14966e-05 days
294,-143.544,0.8305085,0.3118644,0.1694915,0,0,0,5.166755e-05 days
295,-143.5605,0.8310811,0.3141892,0.1689189,0,0,0,5.18569e-05 days
296,-143.5557,0.8316498,0.3131313,0.1683502,0,0,0,5.201281e-05 days
297,-143.5534,0.8322148,0.3120805,0.1677852,0,0,0,5.219203e-05 days
298,-143.5689,0.8327759,0.3143813,0.1672241,0,0,0,5.23397e-05 days
299,-143.569,0.8333333,0.3166667,0.1666667,0,0,0,5.250267e-05 days
300,-143.6037,0.833887,0.3189369,0.166113,0,0,0,5.26545e-05 days
301,-143.5426,0.8344371,0.3178808,0.1655629,0,0,0,5.280869e-05 days
302,-143.6006,0.8349835,0.320132,0.1650165,0,0,0,5.298831e-05 days
303,-143.5679,0.8355263,0.3190789,0.1644737,0,0,0,5.319162e-05 days
304,-143.6051,0.8360656,0.3213115,0.1639344,0,0,0,5.335392e-05 days
305,-143.7036,0.8366013,0.3235294,0.1633987,0,0,0,5.3539e-05 days
306,-143.7036,0.8338762,0.3224756,0.1661238,0,0,0,5.373971e-05 days
307,-143.657,0.8344156,0.3214286,0.1655844,0,0,0,5.390376e-05 days
